isin,trade_date,settlement_date,counterparty,region,instrument_type,currency,notional_value,coupon_rate,yield_spread,settlement_method,trade_channel,previous_settlement_fails,counterparty_risk_score,ssi_valid,time_to_settle_days,settlement_status,fail_reason,trade_month,high_notional_flag,interest_to_yield_ratio
DEXM1KT5ZEQ8,2025-10-10,2025-10-12,JP Morgan,EMEA,Municipal Bond,EUR,6179300.55,1.9,0.52,FOP,FIX API,1,0.53,0,2,0,None,10,1,3.58
DESANU9MEAM4,2025-10-17,2025-10-18,Deutsche Bank,APAC,Corporate Bond,JPY,9259605.8,5.36,1.9,FOP,FIX API,0,0.64,0,1,1,Missing Cash,10,1,2.81
GBC4VEPCJJ45,2025-10-06,2025-10-09,Citibank,AMER,Corporate Bond,JPY,1413524.2,5.67,1.32,FOP,FIX API,1,0.88,1,3,0,None,10,0,4.26
FRXA4BRNB6U4,2025-10-18,2025-10-20,Citibank,AMER,Sovereign Bond,EUR,9133189.27,0.87,0.66,FOP,Chat,1,0.68,1,2,0,None,10,1,1.3
FRJB9OISX6B3,2025-09-21,2025-09-23,HSBC,APAC,Agency Bond,GBP,6468642.87,1.86,1.7,DVP,Chat,0,0.38,1,2,0,None,9,1,1.09
FR3NQ6JCJ0C4,2025-11-09,2025-11-12,HSBC,AMER,Agency Bond,JPY,4909425.85,0.74,1.78,DVP,RFQ,1,0.33,1,3,0,None,11,0,0.41
FRAFFZAVO9Y7,2025-09-14,2025-09-17,Barclays UK,APAC,Agency Bond,EUR,9097327.85,3.04,2.97,DVP,Voice,1,0.15,0,3,0,None,9,1,1.02
USHAEK15NQN6,2025-11-01,2025-11-02,HSBC,EMEA,Corporate Bond,USD,6374408.06,0.82,0.4,DVP,Chat,0,0.29,0,1,0,None,11,1,2.0
FRL8LDUAJ4L1,2025-11-03,2025-11-06,BNP Paribas,AMER,Sovereign Bond,USD,4875307.15,4.88,1.27,FOP,FIX API,1,0.07,1,3,0,None,11,0,3.81
DEVQRTQWZGY9,2025-10-04,2025-10-05,Deutsche Bank,AMER,Corporate Bond,EUR,6962140.21,1.95,2.07,FOP,Chat,0,0.16,1,1,0,None,10,1,0.94
USIWYRHO8V93,2025-10-09,2025-10-11,Barclays UK,AMER,Corporate Bond,USD,8209360.59,4.27,2.92,DVP,Voice,1,0.94,1,2,0,None,10,1,1.46
GBCM9YLTGD25,2025-10-25,2025-10-28,JP Morgan,EMEA,Corporate Bond,GBP,4134994.6,4.23,1.0,DVP,FIX API,2,0.05,0,3,0,None,10,0,4.19
INCB69MISVO2,2025-10-08,2025-10-09,Deutsche Bank,APAC,Corporate Bond,GBP,9388954.66,3.05,2.75,DVP,RFQ,0,0.86,0,1,0,None,10,1,1.11
IN9VXJX95O98,2025-10-30,2025-11-01,Barclays UK,APAC,Agency Bond,GBP,7033142.69,4.99,0.57,FOP,RFQ,0,0.69,1,2,0,None,10,1,8.6
USCIO3DJFXK0,2025-10-16,2025-10-18,Citibank,EMEA,Municipal Bond,USD,5592877.73,2.32,2.43,FOP,FIX API,0,0.41,1,2,0,None,10,1,0.95
JPX2Q87HT969,2025-10-03,2025-10-05,HSBC,APAC,Municipal Bond,USD,4073064.89,1.67,0.9,DVP,Chat,0,0.25,0,2,0,None,10,0,1.84
FRZ47TB3P3G7,2025-09-15,2025-09-18,HSBC,APAC,Corporate Bond,EUR,5273664.89,4.5,1.44,DVP,Chat,0,0.87,1,3,0,None,9,1,3.1
FRVBKR2ST9Y8,2025-10-31,2025-11-02,JP Morgan,APAC,Sovereign Bond,USD,8674703.63,0.79,1.54,FOP,Chat,0,0.59,0,2,0,None,10,1,0.51
FRY03XS1WBO4,2025-11-08,2025-11-11,Barclays UK,AMER,Agency Bond,GBP,7877374.04,4.47,1.02,FOP,Chat,1,0.76,1,3,0,None,11,1,4.34
JPR3RTMCG6Q7,2025-09-23,2025-09-25,HSBC,APAC,Corporate Bond,EUR,6678737.44,2.9,1.92,DVP,Voice,0,0.25,1,2,0,None,9,1,1.5
FRGWVC88YC89,2025-11-10,2025-11-13,Deutsche Bank,AMER,Corporate Bond,EUR,9366942.23,6.34,1.74,FOP,FIX API,0,0.56,0,3,0,None,11,1,3.62
USKSYMX546M9,2025-10-03,2025-10-04,BNP Paribas,EMEA,Municipal Bond,JPY,3348386.59,4.79,2.54,FOP,Chat,1,0.05,0,1,0,None,10,0,1.88
GBSZ2H57RWL6,2025-10-21,2025-10-23,BNP Paribas,AMER,Sovereign Bond,JPY,6499686.19,4.38,2.33,FOP,FIX API,0,0.11,0,2,1,Missing Cash,10,1,1.87
INNJ4UBVTIK8,2025-10-20,2025-10-22,HSBC,APAC,Agency Bond,GBP,6923880.4,5.29,1.02,DVP,Voice,1,0.09,1,2,1,Instruction Error,10,1,5.14
GBIQVO8IOPU5,2025-10-20,2025-10-21,Barclays UK,APAC,Corporate Bond,JPY,1345231.63,1.7,0.99,FOP,Chat,2,0.51,1,1,0,None,10,0,1.7
FRT4N128BW70,2025-11-05,2025-11-06,JP Morgan,EMEA,Municipal Bond,USD,6205127.28,5.48,1.25,DVP,Voice,0,0.18,0,1,0,None,11,1,4.35
INK4PWH8M561,2025-11-11,2025-11-14,HSBC,AMER,Agency Bond,USD,4992410.41,5.7,0.73,FOP,Chat,0,0.84,0,3,0,None,11,0,7.7
DEEK01QTIJJ3,2025-09-26,2025-09-29,HSBC,EMEA,Sovereign Bond,EUR,5952955.54,5.66,0.87,DVP,Voice,1,0.95,0,3,0,None,9,1,6.43
GB75QXIYKUH4,2025-10-07,2025-10-08,Citibank,APAC,Sovereign Bond,USD,6993703.58,5.77,2.76,DVP,FIX API,0,0.71,0,1,0,None,10,1,2.08
GBZI6UIKP938,2025-10-16,2025-10-18,Barclays UK,APAC,Sovereign Bond,EUR,6989031.4,4.52,1.13,DVP,Chat,0,0.92,0,2,0,None,10,1,3.96
GBNQ60GHFH36,2025-09-25,2025-09-27,JP Morgan,AMER,Corporate Bond,EUR,4212094.57,5.97,1.09,FOP,Chat,0,0.81,1,2,0,None,9,0,5.43
JPJHMAGWTFF4,2025-09-20,2025-09-21,Citibank,AMER,Municipal Bond,GBP,4821133.28,5.39,1.64,DVP,RFQ,0,0.13,1,1,1,Late SSI,9,0,3.27
JPA6QYLAI7S9,2025-10-18,2025-10-19,Barclays UK,APAC,Sovereign Bond,JPY,7572921.95,2.6,2.84,DVP,RFQ,0,0.78,1,1,0,None,10,1,0.91
USGOW64W3D75,2025-10-11,2025-10-13,JP Morgan,APAC,Corporate Bond,JPY,4324187.48,1.18,2.44,DVP,RFQ,0,0.19,1,2,0,None,10,0,0.48
INFB3ZFPDVQ6,2025-11-06,2025-11-09,JP Morgan,EMEA,Sovereign Bond,JPY,9328915.52,0.94,1.24,FOP,Voice,2,0.61,0,3,0,None,11,1,0.75
USZ7C97Q1MI7,2025-09-19,2025-09-22,Barclays UK,EMEA,Municipal Bond,USD,168675.56,6.01,0.53,DVP,Voice,0,0.89,1,3,0,None,9,0,11.13
FR0EK1M2BFN7,2025-09-20,2025-09-21,BNP Paribas,AMER,Sovereign Bond,EUR,2964108.89,4.4,1.86,FOP,Chat,0,0.21,0,1,0,None,9,0,2.35
GB0GVU4K3YG6,2025-10-17,2025-10-18,HSBC,EMEA,Sovereign Bond,GBP,152361.15,2.18,1.6,FOP,FIX API,1,0.71,1,1,0,None,10,0,1.35
FRKYMN0RVY30,2025-09-15,2025-09-18,JP Morgan,EMEA,Agency Bond,EUR,7725217.39,3.87,0.63,FOP,Voice,0,0.39,0,3,0,None,9,1,6.05
JP2JWREZJQS2,2025-10-25,2025-10-27,Deutsche Bank,AMER,Municipal Bond,USD,7659908.74,2.54,2.84,DVP,FIX API,1,0.89,0,2,0,None,10,1,0.89
JPD781GVCGB0,2025-10-13,2025-10-16,JP Morgan,AMER,Agency Bond,JPY,4805187.65,2.98,2.71,DVP,RFQ,1,0.12,0,3,0,None,10,0,1.1
GB4601AYVE87,2025-09-25,2025-09-28,Barclays UK,APAC,Sovereign Bond,JPY,5470624.53,4.91,2.89,DVP,Chat,0,0.09,0,3,0,None,9,1,1.69
DE910JWJE9D2,2025-09-18,2025-09-19,HSBC,APAC,Municipal Bond,USD,4780054.65,1.9,0.34,DVP,RFQ,1,0.02,1,1,0,None,9,0,5.43
INBQ886JYAI2,2025-11-10,2025-11-13,Citibank,EMEA,Municipal Bond,EUR,3672288.63,5.42,1.52,DVP,Chat,0,0.61,1,3,0,None,11,0,3.54
USKJ6W23K0F7,2025-10-01,2025-10-03,JP Morgan,APAC,Corporate Bond,EUR,9478998.46,6.35,1.0,DVP,FIX API,0,0.96,0,2,0,None,10,1,6.29
JPYM7TM9KN64,2025-09-27,2025-09-28,BNP Paribas,APAC,Corporate Bond,JPY,7575843.04,2.66,1.04,DVP,FIX API,0,0.41,0,1,0,None,9,1,2.53
FR0NLCQAV9M5,2025-10-23,2025-10-25,Deutsche Bank,EMEA,Municipal Bond,USD,273167.41,6.93,1.12,FOP,FIX API,1,0.1,0,2,0,None,10,0,6.13
US8E8MYJ2HD6,2025-09-18,2025-09-20,Deutsche Bank,APAC,Sovereign Bond,USD,9629849.23,6.94,0.41,FOP,RFQ,1,0.9,0,2,0,None,9,1,16.52
USJY4V80LPI2,2025-09-17,2025-09-20,Barclays UK,AMER,Corporate Bond,JPY,2252641.33,1.35,1.86,FOP,Voice,1,0.82,0,3,0,None,9,0,0.72
GBCNU5I93VD2,2025-10-15,2025-10-16,JP Morgan,APAC,Agency Bond,USD,5509534.11,4.87,0.31,DVP,Chat,1,0.61,1,1,0,None,10,1,15.22
USB2ERO3Z822,2025-09-24,2025-09-27,HSBC,EMEA,Agency Bond,JPY,2663076.24,7.08,1.28,FOP,RFQ,1,0.53,1,3,0,None,9,0,5.49
GBIHZCTKBB22,2025-11-04,2025-11-07,JP Morgan,EMEA,Sovereign Bond,JPY,6577786.52,5.17,0.86,DVP,FIX API,1,0.04,1,3,0,None,11,1,5.94
IN9NX3466VG4,2025-10-08,2025-10-09,BNP Paribas,AMER,Municipal Bond,GBP,6962514.36,7.07,0.62,FOP,Chat,1,0.52,0,1,0,None,10,1,11.22
JPFVQ2EY1KZ1,2025-09-23,2025-09-26,HSBC,EMEA,Municipal Bond,JPY,8694075.45,6.2,0.85,DVP,Chat,0,0.8,1,3,0,None,9,1,7.21
IN0X8EA556W9,2025-09-20,2025-09-23,Citibank,APAC,Sovereign Bond,GBP,1762917.53,6.86,1.34,DVP,Chat,0,0.87,0,3,0,None,9,0,5.08
GBGH2ETIUMK7,2025-10-16,2025-10-18,Barclays UK,APAC,Agency Bond,EUR,1189132.14,0.62,2.99,DVP,Chat,0,0.07,1,2,0,None,10,0,0.21
JP844LC3AKH3,2025-10-12,2025-10-14,BNP Paribas,APAC,Municipal Bond,GBP,8211857.53,3.8,1.87,FOP,Chat,0,0.63,0,2,0,None,10,1,2.02
INVUZ3BLUR21,2025-09-18,2025-09-21,HSBC,APAC,Agency Bond,EUR,3079733.3,3.15,0.89,FOP,RFQ,0,0.25,0,3,0,None,9,0,3.5
INFJ7C7WWS42,2025-11-10,2025-11-12,Citibank,EMEA,Agency Bond,JPY,4923518.16,1.71,2.39,FOP,RFQ,0,0.86,0,2,0,None,11,0,0.71
USTNEJ4Y2235,2025-11-04,2025-11-06,HSBC,APAC,Corporate Bond,USD,7250888.61,6.97,0.2,FOP,FIX API,0,0.01,1,2,0,None,11,1,33.19
USCXBHS4SU57,2025-09-21,2025-09-24,HSBC,EMEA,Corporate Bond,USD,9651331.98,5.75,1.76,DVP,Voice,0,0.7,1,3,0,None,9,1,3.25
IN4EI7VKZX93,2025-09-26,2025-09-28,JP Morgan,EMEA,Corporate Bond,EUR,3282305.04,2.06,0.79,DVP,Voice,1,0.67,1,2,0,None,9,0,2.58
INN71NYP0373,2025-10-09,2025-10-12,JP Morgan,APAC,Sovereign Bond,GBP,476292.4,2.02,0.93,DVP,FIX API,0,0.4,1,3,0,None,10,0,2.15
US5PK77QPN37,2025-10-26,2025-10-29,HSBC,EMEA,Municipal Bond,EUR,7143831.77,2.93,1.73,DVP,Chat,0,0.1,1,3,0,None,10,1,1.68
JPMKNDR5RN69,2025-10-12,2025-10-14,Barclays UK,AMER,Agency Bond,USD,6640162.38,1.23,2.56,DVP,FIX API,0,0.68,0,2,0,None,10,1,0.48
DE48CZLXDMZ2,2025-10-20,2025-10-23,Barclays UK,APAC,Corporate Bond,USD,1810920.53,4.35,1.89,FOP,Voice,0,0.93,0,3,0,None,10,0,2.29
JPF7KO2NQMI5,2025-11-09,2025-11-11,Deutsche Bank,AMER,Sovereign Bond,USD,9374465.63,2.02,2.46,DVP,Voice,0,0.0,1,2,0,None,11,1,0.82
GBB227JAIPB7,2025-10-19,2025-10-22,Barclays UK,APAC,Sovereign Bond,JPY,7708186.74,1.23,1.21,DVP,RFQ,0,0.13,0,3,0,None,10,1,1.01
JP4VA063E8T2,2025-10-14,2025-10-15,BNP Paribas,APAC,Agency Bond,GBP,3259473.55,1.98,1.24,FOP,Voice,0,0.7,0,1,0,None,10,0,1.58
FR143PC4VTL6,2025-10-25,2025-10-27,BNP Paribas,AMER,Municipal Bond,EUR,2819725.12,3.15,2.48,DVP,FIX API,0,0.93,1,2,0,None,10,0,1.27
IN0EHNGQK0H9,2025-09-30,2025-10-02,Citibank,AMER,Sovereign Bond,GBP,6799105.07,6.4,2.71,FOP,FIX API,2,0.47,1,2,0,None,9,1,2.35
GBUA0K7ZEI00,2025-09-14,2025-09-17,Barclays UK,AMER,Agency Bond,EUR,6710723.41,3.12,2.02,DVP,Voice,0,0.51,1,3,0,None,9,1,1.54
DEV3YQLH4PA5,2025-09-22,2025-09-25,BNP Paribas,AMER,Sovereign Bond,USD,9410413.43,0.68,2.39,DVP,Voice,0,0.39,1,3,0,None,9,1,0.28
GB27HIX0GER3,2025-09-17,2025-09-18,Deutsche Bank,EMEA,Agency Bond,JPY,5557975.44,3.97,2.57,DVP,FIX API,0,0.68,1,1,0,None,9,1,1.54
GBXP1NU7LV21,2025-10-07,2025-10-08,Barclays UK,AMER,Municipal Bond,EUR,9653973.41,1.06,1.23,DVP,FIX API,2,0.87,1,1,0,None,10,1,0.85
JPVLQRM8DSV1,2025-11-01,2025-11-03,Deutsche Bank,AMER,Municipal Bond,USD,7938807.82,6.21,1.83,FOP,RFQ,0,0.05,1,2,0,None,11,1,3.38
INU91SS6BIE9,2025-10-15,2025-10-16,Citibank,APAC,Sovereign Bond,USD,5317713.35,5.68,1.83,FOP,RFQ,0,0.29,0,1,0,None,10,1,3.09
USA5D3Z7PL96,2025-11-07,2025-11-08,JP Morgan,EMEA,Sovereign Bond,GBP,153123.31,3.31,2.3,FOP,Voice,0,0.82,1,1,0,None,11,0,1.43
DEPVM4K63M88,2025-11-05,2025-11-07,HSBC,EMEA,Corporate Bond,GBP,1346557.02,7.25,2.77,DVP,FIX API,0,0.6,1,2,0,None,11,0,2.61
GBR1QTLZ36F8,2025-10-11,2025-10-13,BNP Paribas,AMER,Sovereign Bond,JPY,1874802.32,4.9,0.65,FOP,RFQ,0,0.48,1,2,0,None,10,0,7.42
FRDTXZ2HXGB1,2025-10-18,2025-10-21,Citibank,APAC,Agency Bond,USD,2554443.4,0.7,2.18,FOP,Voice,1,0.31,0,3,0,None,10,0,0.32
USI4ALBVB5C8,2025-10-28,2025-10-30,Barclays UK,APAC,Municipal Bond,GBP,3189144.11,4.47,2.76,DVP,FIX API,0,0.4,0,2,0,None,10,0,1.61
FRQRJL78ENP9,2025-10-01,2025-10-03,Deutsche Bank,AMER,Municipal Bond,USD,8052625.19,6.96,1.54,FOP,Chat,1,0.19,0,2,0,None,10,1,4.49
JPCHRJVQ9EA3,2025-11-05,2025-11-06,Citibank,AMER,Sovereign Bond,GBP,6319309.19,5.34,2.23,DVP,Voice,1,0.19,1,1,0,None,11,1,2.38
JPPBNF05NKL5,2025-10-11,2025-10-12,Citibank,AMER,Agency Bond,USD,6674098.98,6.87,1.72,FOP,Voice,0,0.6,0,1,0,None,10,1,3.97
US9EFA770C89,2025-10-26,2025-10-27,Barclays UK,AMER,Corporate Bond,GBP,6844984.57,3.01,2.81,FOP,Voice,0,0.19,0,1,0,None,10,1,1.07
GBIRPG57T1T8,2025-10-26,2025-10-29,Deutsche Bank,EMEA,Sovereign Bond,USD,4825814.93,3.3,1.01,FOP,FIX API,1,0.15,1,3,0,None,10,0,3.24
USZMBT61B785,2025-10-01,2025-10-02,HSBC,EMEA,Sovereign Bond,JPY,5510873.35,4.53,2.14,FOP,Chat,0,0.63,1,1,0,None,10,1,2.11
DEVYTBP6UGQ8,2025-10-20,2025-10-22,BNP Paribas,AMER,Agency Bond,USD,2520677.76,4.62,1.35,FOP,RFQ,1,0.04,0,2,0,None,10,0,3.4
GB2IDSAARTJ1,2025-11-01,2025-11-04,Deutsche Bank,EMEA,Sovereign Bond,GBP,2877516.69,7.48,1.44,DVP,Voice,0,0.03,1,3,0,None,11,0,5.16
USGXMACP2Y35,2025-09-24,2025-09-27,Barclays UK,AMER,Agency Bond,USD,656522.77,2.37,1.04,FOP,Voice,0,0.11,0,3,0,None,9,0,2.26
USLQHQ1KME06,2025-09-28,2025-09-30,BNP Paribas,AMER,Sovereign Bond,GBP,6399607.56,1.87,2.75,DVP,FIX API,1,0.52,1,2,0,None,9,1,0.68
JPU52UONSEV5,2025-11-06,2025-11-08,BNP Paribas,EMEA,Sovereign Bond,EUR,3744192.02,6.97,2.67,FOP,Voice,1,0.64,0,2,0,None,11,0,2.6
INBY7B4N3VL8,2025-10-27,2025-10-28,Barclays UK,APAC,Municipal Bond,EUR,7060952.79,1.74,2.08,DVP,Voice,0,0.01,0,1,0,None,10,1,0.83
US30MQXA1JX5,2025-10-11,2025-10-12,BNP Paribas,EMEA,Municipal Bond,JPY,3398388.94,5.36,1.62,DVP,Voice,0,0.96,1,1,0,None,10,0,3.29
INQNT094CDF4,2025-11-07,2025-11-09,HSBC,EMEA,Sovereign Bond,GBP,8374832.48,2.28,2.29,DVP,Chat,0,0.39,0,2,0,None,11,1,0.99
INZGTW8IIC63,2025-09-25,2025-09-27,Citibank,APAC,Municipal Bond,GBP,7463199.77,1.8,0.25,FOP,FIX API,0,0.5,1,2,0,None,9,1,6.92
GBG5M06MZ8F7,2025-10-18,2025-10-19,HSBC,APAC,Agency Bond,USD,1162906.52,1.43,1.27,FOP,Voice,1,0.52,0,1,0,None,10,0,1.12
INJLD082BUS5,2025-10-07,2025-10-08,Citibank,APAC,Municipal Bond,GBP,2255901.58,4.67,2.0,DVP,FIX API,1,0.73,0,1,0,None,10,0,2.32
US4UG7UP2TV7,2025-11-09,2025-11-10,JP Morgan,APAC,Agency Bond,USD,8536846.08,1.74,0.21,FOP,FIX API,0,0.44,1,1,0,None,11,1,7.91
DE2KVY87AIP1,2025-09-28,2025-09-29,Barclays UK,AMER,Agency Bond,JPY,9862224.78,2.94,2.15,DVP,Voice,0,0.25,1,1,0,None,9,1,1.36
FRV5H5S4TPV8,2025-11-05,2025-11-08,Deutsche Bank,AMER,Municipal Bond,JPY,5764392.62,2.08,2.18,DVP,Voice,0,0.68,0,3,0,None,11,1,0.95
DEUKZ5UWEW55,2025-09-30,2025-10-02,Deutsche Bank,EMEA,Municipal Bond,GBP,324246.21,4.23,2.53,DVP,RFQ,0,0.6,0,2,0,None,9,0,1.67
DEXUVGF3KIM1,2025-10-21,2025-10-24,Barclays UK,EMEA,Corporate Bond,USD,2050254.95,3.02,1.74,FOP,RFQ,1,0.29,1,3,0,None,10,0,1.73
INUZ4NF8Q2E4,2025-10-01,2025-10-03,JP Morgan,EMEA,Corporate Bond,GBP,1843225.85,4.23,1.7,DVP,Chat,0,0.98,0,2,0,None,10,0,2.47
USK0EQ1TVRX1,2025-11-07,2025-11-09,HSBC,AMER,Sovereign Bond,EUR,2215855.42,1.25,1.85,FOP,RFQ,0,0.86,1,2,0,None,11,0,0.67
DE2WOIUH4XV5,2025-10-25,2025-10-26,Citibank,AMER,Corporate Bond,GBP,5824245.75,3.78,0.51,FOP,Chat,0,0.74,0,1,0,None,10,1,7.27
USW5H4LWFWA4,2025-10-27,2025-10-28,Barclays UK,EMEA,Corporate Bond,EUR,5640421.17,2.19,1.34,FOP,Voice,0,0.62,0,1,0,None,10,1,1.62
FRV5TLB9W0K9,2025-09-27,2025-09-28,Barclays UK,EMEA,Sovereign Bond,JPY,5258008.03,6.53,2.56,DVP,Voice,0,0.49,1,1,0,None,9,1,2.54
JPC6YYIO7EG8,2025-10-13,2025-10-14,Barclays UK,AMER,Corporate Bond,EUR,4244913.54,4.66,0.41,DVP,Chat,0,0.63,0,1,0,None,10,0,11.1
US478P7HNUO7,2025-11-12,2025-11-15,JP Morgan,EMEA,Agency Bond,GBP,9801164.23,3.53,2.07,FOP,Voice,0,0.63,0,3,0,None,11,1,1.7
DEN0KQGTZY44,2025-10-17,2025-10-19,Barclays UK,EMEA,Municipal Bond,EUR,3299276.11,6.09,1.86,FOP,Voice,0,0.32,1,2,0,None,10,0,3.26
GBVDJ74OOB25,2025-11-12,2025-11-13,Deutsche Bank,AMER,Sovereign Bond,USD,5545587.22,5.18,0.56,DVP,FIX API,0,0.79,1,1,0,None,11,1,9.09
JPBJ2TX346V7,2025-09-18,2025-09-19,BNP Paribas,EMEA,Sovereign Bond,GBP,1235330.27,2.75,1.98,FOP,FIX API,1,0.27,1,1,0,None,9,0,1.38
FRSEPDQDI4L1,2025-09-20,2025-09-22,Citibank,EMEA,Agency Bond,GBP,4014367.95,0.74,1.77,FOP,RFQ,0,0.34,1,2,0,None,9,0,0.42
GB0L8RRIFFS6,2025-10-29,2025-11-01,Barclays UK,APAC,Sovereign Bond,USD,7036580.2,0.69,2.33,FOP,Voice,0,0.49,1,3,0,None,10,1,0.29
USIJ79C3KVD2,2025-10-03,2025-10-06,Deutsche Bank,APAC,Corporate Bond,EUR,4266254.48,5.47,2.35,DVP,FIX API,1,0.39,0,3,0,None,10,0,2.32
INRZMZ89VC80,2025-10-11,2025-10-13,Citibank,EMEA,Municipal Bond,USD,6137160.97,5.93,1.48,DVP,RFQ,0,0.23,0,2,0,None,10,1,3.98
FRXQ8KZSA4X3,2025-09-29,2025-09-30,Barclays UK,APAC,Corporate Bond,JPY,3393893.78,1.99,2.3,DVP,FIX API,1,0.09,1,1,1,Missing Cash,9,0,0.86
INGM4VSRL5L5,2025-10-14,2025-10-16,HSBC,APAC,Municipal Bond,USD,9885833.68,3.29,2.96,DVP,Voice,0,0.87,0,2,0,None,10,1,1.11
USF0X61HI7X1,2025-10-11,2025-10-13,Deutsche Bank,AMER,Municipal Bond,GBP,520892.42,1.77,1.8,FOP,Chat,0,0.08,1,2,1,Counterparty Mismatch,10,0,0.98
FR52GIVTWE36,2025-09-18,2025-09-21,BNP Paribas,AMER,Corporate Bond,GBP,9947410.06,6.09,1.59,FOP,Chat,0,0.9,0,3,0,None,9,1,3.81
IN0NE6GSERU4,2025-10-25,2025-10-26,JP Morgan,AMER,Corporate Bond,GBP,3580373.98,6.53,2.04,DVP,RFQ,2,0.96,1,1,0,None,10,0,3.19
DESJIWE2DJZ9,2025-10-28,2025-10-29,Deutsche Bank,APAC,Agency Bond,GBP,7595598.39,1.63,1.98,FOP,FIX API,1,0.15,1,1,1,Instruction Error,10,1,0.82
JPIRMD2EQIB5,2025-10-06,2025-10-09,Citibank,APAC,Corporate Bond,JPY,4066203.99,1.69,2.81,DVP,Chat,0,0.05,0,3,0,None,10,0,0.6
FRM77X32DBF9,2025-10-28,2025-10-31,JP Morgan,EMEA,Corporate Bond,JPY,3235829.71,4.2,2.13,FOP,Chat,0,0.95,0,3,0,None,10,0,1.96
INHU2TDQNP23,2025-11-04,2025-11-07,JP Morgan,APAC,Corporate Bond,USD,5137821.86,3.43,1.29,DVP,Chat,0,0.3,0,3,0,None,11,1,2.64
DE0JO9QJ4D79,2025-10-07,2025-10-10,Barclays UK,AMER,Sovereign Bond,JPY,1693150.97,2.01,2.05,FOP,Voice,1,0.06,0,3,0,None,10,0,0.98
FR6SRSCAS5X0,2025-09-14,2025-09-15,HSBC,APAC,Sovereign Bond,EUR,4114938.8,2.95,2.54,DVP,RFQ,0,0.95,0,1,0,None,9,0,1.16
JP8G0KW0MWJ6,2025-09-20,2025-09-22,HSBC,APAC,Sovereign Bond,JPY,797782.77,5.49,1.79,FOP,Voice,0,0.05,1,2,0,None,9,0,3.05
USPPR2BAKZW5,2025-11-08,2025-11-10,BNP Paribas,APAC,Sovereign Bond,EUR,1792582.72,5.11,2.79,DVP,Voice,0,0.76,0,2,0,None,11,0,1.83
DET8XEXAQ0B8,2025-10-03,2025-10-05,HSBC,APAC,Sovereign Bond,JPY,3925935.24,4.71,1.14,FOP,RFQ,0,0.23,1,2,0,None,10,0,4.1
JPUVHD0SYPC7,2025-10-28,2025-10-29,BNP Paribas,AMER,Agency Bond,USD,239835.81,0.66,0.89,FOP,RFQ,0,0.51,1,1,0,None,10,0,0.73
INDED8FXJXX6,2025-10-13,2025-10-16,BNP Paribas,EMEA,Corporate Bond,EUR,2309202.46,1.17,2.85,FOP,FIX API,0,0.31,1,3,0,None,10,0,0.41
US7SHQQEM0G0,2025-09-18,2025-09-19,Barclays UK,AMER,Sovereign Bond,USD,2401234.61,4.47,0.54,FOP,RFQ,2,0.98,1,1,0,None,9,0,8.13
USZK8N0YDX43,2025-10-16,2025-10-19,BNP Paribas,EMEA,Corporate Bond,JPY,9625575.52,3.47,0.79,FOP,FIX API,0,0.12,0,3,0,None,10,1,4.34
USICNSX7Q2Z2,2025-09-28,2025-09-29,Deutsche Bank,AMER,Agency Bond,EUR,2526408.01,5.08,1.21,DVP,RFQ,0,0.89,1,1,0,None,9,0,4.16
DEU0CV3T95X3,2025-11-10,2025-11-11,BNP Paribas,APAC,Sovereign Bond,EUR,5609942.05,6.7,0.28,FOP,Voice,1,0.07,1,1,0,None,11,1,23.1
DEA1U5SGBVC2,2025-09-22,2025-09-23,BNP Paribas,AMER,Corporate Bond,GBP,3587821.56,2.45,0.78,DVP,Chat,0,0.91,1,1,0,None,9,0,3.1
FR8N3HFQ8521,2025-11-02,2025-11-04,Deutsche Bank,AMER,Municipal Bond,USD,7892238.33,0.65,0.2,DVP,FIX API,1,0.33,0,2,0,None,11,1,3.1
GBWCDOMM0DO2,2025-11-03,2025-11-05,Citibank,APAC,Municipal Bond,JPY,2952664.21,1.13,0.74,FOP,Chat,0,0.33,0,2,0,None,11,0,1.51
DEKPEWRVRZ58,2025-09-24,2025-09-26,BNP Paribas,APAC,Corporate Bond,EUR,2633610.3,5.13,1.84,FOP,Voice,0,0.9,1,2,0,None,9,0,2.77
GBKOVVGCN9R2,2025-09-15,2025-09-18,Citibank,APAC,Sovereign Bond,JPY,8665266.45,6.25,0.66,FOP,RFQ,1,0.11,1,3,0,None,9,1,9.33
US9QFVUAYYG5,2025-09-20,2025-09-21,BNP Paribas,EMEA,Corporate Bond,EUR,9615035.52,2.05,2.54,DVP,Voice,1,0.42,0,1,0,None,9,1,0.8
INEGC9QMTQM0,2025-10-01,2025-10-03,HSBC,APAC,Sovereign Bond,EUR,7155683.2,1.55,2.79,FOP,Chat,0,0.42,0,2,0,None,10,1,0.55
INIP2A8SOIL2,2025-10-16,2025-10-18,BNP Paribas,AMER,Corporate Bond,USD,8638924.41,2.75,2.58,DVP,Voice,0,0.17,0,2,0,None,10,1,1.06
FRB5NPYB2VE7,2025-10-07,2025-10-10,Barclays UK,EMEA,Corporate Bond,USD,579207.84,2.63,2.74,FOP,Chat,1,0.6,1,3,0,None,10,0,0.96
INRMN5Z4W0F2,2025-09-18,2025-09-21,Deutsche Bank,EMEA,Corporate Bond,EUR,8469122.42,4.97,2.09,DVP,Chat,2,0.15,0,3,0,None,9,1,2.37
